Series,Nt,Nv,Nh,Lambdal,Lambdah,LambdalMin,LambdalMax,LambdahMin,LambdahMax,Delta,Kappa,Nu,M0,Sigma,T,Mean,StandardDeviation,Kurtosis,KolmogorovSmirnov,Hurst,GPH,ADF,GARCH,Hill,Objective,RunTime
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,4.1,10000.0,0.505,3600000,-6.401856191166162e-5,0.015525945689093336,202.19899441653982,0.4551607009839586,0.5111086160456605,0.46747656301785934,-73.41337337124439,0.9399360926246881,0.0879128593473529,2.927082600122788e6,35.46395802497864
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,4.1,10000.0,0.7525,3600000,2.1251035522513523e-5,0.00027290319358112895,133.26864180908706,0.43600118891801676,0.7767078728017599,0.5591782966686264,-64.60660373357926,1.0057969476942845,0.7089666090818592,13266.0705636799,34.38485407829285
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,4.1,10000.0,0.7525,3600000,2.4747160275102793e-5,0.0010139934919516803,135.58574406638766,0.40189943089880265,0.5191775988625429,0.5974092752627442,-62.98538848829974,0.9499999995923866,0.4531924164681631,18083.314043831506,34.384905099868774
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,4.1,10000.0,1.0,3600000,-2.7776933312787514e-5,0.006446150674519193,638.9299577476872,0.4624077764010516,0.5861617518163987,0.49171056225682463,-62.99977198735389,0.9781588025200687,0.3897390061886811,543470.746004822,34.615264892578125
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,4.1,10000.0,1.0,3600000,-2.8252887694135667e-5,0.014239625807090393,274.463525786689,0.42355633371297596,0.4734375189077684,0.4974333444529273,-63.23561795383498,0.9573471359062588,0.2215051067013147,2.3778084317322276e6,34.615318059921265
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,4.8,10000.0,0.01,3600000,1.785040619459461e-5,0.004385195036026067,99.67100712807863,0.4796059745860171,0.49207372218752893,0.40397776251340994,-64.75818974524495,0.9500000008884352,-0.15779669244082012,244452.7647606312,36.550779819488525
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,4.8,10000.0,0.01,3600000,1.7241746824021807e-5,0.014557020458199857,145.75210682354887,0.46022749967146775,0.327881421887783,0.1340084474499378,-76.82307880568912,0.957654224133768,0.014491604677992926,2.481491669278117e6,36.55082988739014
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,4.8,10000.0,0.2575,3600000,-3.8573070840189785e-5,0.002767642554589001,425.91488623336147,0.4468089615335361,0.6251104762019534,0.6615889773914169,-59.82018010617055,1.050822432129164,0.14830956169570264,129358.9551170363,34.68284893035889
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,4.8,10000.0,0.2575,3600000,-3.615046640498401e-5,0.010848255932880253,348.4463514478316,0.4205572510804621,0.4197364641452499,0.806017202281159,-63.265515740842844,1.0243780071992452,0.18466078600931415,1.347059124676941e6,34.682899951934814
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,4.8,10000.0,0.505,3600000,-2.9764653848958454e-5,0.00040464347367548696,150.62003565515556,0.4601096397550903,0.7651182157360565,0.6878542672903303,-59.732988503288546,1.0808549179835187,0.9119028216368044,24657.35266876967,34.44663596153259
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,4.8,10000.0,0.505,3600000,-3.352436591062051e-5,0.001410299285291919,161.06529310458032,0.4238281661295693,0.5876687054767833,0.5652239512587941,-75.93155580143727,0.9385026202647142,0.42363561336786276,39120.74412453085,34.44668412208557
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,4.8,10000.0,0.7525,3600000,-0.0001248303565071679,0.003127261981102944,317.96800965090625,0.4959169920119524,0.6544100519580789,0.6774035048945813,-64.06079972380022,0.9703029964480507,-0.005433880867527667,517565.79032913153,35.9458589553833
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,4.8,10000.0,0.7525,3600000,-0.00012722249438400153,0.007815716576649066,259.2601132742637,0.4613519938212963,0.5174756681645352,0.5673343176479734,-69.2951640559031,0.8984638295243907,0.29236862683459636,1.054196387840633e6,35.94590783119202
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,4.8,10000.0,1.0,3600000,-0.0002559983452280963,0.004195977873409853,264.4274168273053,0.4860385951184935,0.7844802884062942,0.43997661536907967,-61.29387872866883,1.048979677350881,0.07708839307979305,1.900335751389043e6,37.48701190948486
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,4.8,10000.0,1.0,3600000,-0.0002581909596345786,0.012252379329657141,186.73476789928077,0.4344423281486882,0.5890381592406829,0.5341688500827664,-66.48739417228751,0.925353195064679,0.1414114976307162,3.3945659384405287e6,37.48706102371216
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.0,10000.0,0.01,3600000,9.867936357847596e-7,5.6646282291023666e-5,1292.6212418687883,0.4855624519571863,0.5230702191087292,0.14317241407636813,-66.60205925474641,0.9499999996206915,2.4163092782296376,718.2783664596118,50.05031704902649
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.0,10000.0,0.01,3600000,4.69827748216982e-7,6.871877241081668e-5,454.8267252790383,0.463111600898369,0.499208175620677,0.4285983739035559,-74.99213488999418,0.9514356119070017,0.6387548290596258,10158.81273890933,50.0503671169281
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.0,10000.0,0.2575,3600000,-0.00011235701045563014,0.0019903906121826334,124.54164692638737,0.4493428203675805,0.4528368039869007,0.5559619735096797,-60.76075307959371,0.9861046159418124,0.26725362960650134,373598.7083809554,41.80536413192749
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.0,10000.0,0.2575,3600000,-0.00011536264467563545,0.007617672963471676,94.57647749114803,0.40181603670574867,0.370417004969541,0.5789244503532524,-67.95583194336724,0.9816414053294173,0.42110807212115847,944986.8627762638,41.80541396141052
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.0,10000.0,0.505,3600000,1.8244870988267238e-5,0.00029165959522572515,306.8025730729598,0.4621328730279638,0.8391978426391776,0.6674390142699183,-58.2271123659937,1.074934539773356,0.6683096560922438,10567.66794187885,39.186197996139526
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.0,10000.0,0.505,3600000,1.632632956484831e-5,0.001354774198264342,364.10548236537716,0.43769139494043435,0.5011516020542975,0.5693013881146386,-65.73406101108455,0.9516238860322468,0.434856263134676,13362.593570078932,39.18628406524658
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.0,10000.0,0.7525,3600000,-0.0003828199132747401,0.010262869103221123,341.02547959509076,0.4750837817391035,0.8014179495269436,0.6048736116923576,-54.85257526759493,1.1108675439550386,-0.008763305867353115,5.067081118614033e6,39.99483108520508
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.0,10000.0,0.7525,3600000,-0.00038424414494455067,0.0304033441515218,324.6395126275761,0.4102359811981455,0.5626546048157485,0.8168691645011005,-67.83367814283156,0.9948367392010541,-0.016773224535705542,1.5055420574365728e7,39.99488019943237
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.0,10000.0,1.0,3600000,1.5034755284136976e-5,0.0002572214886765798,178.86216420685793,0.44312688498032754,0.7522272278492771,0.6113514079843814,-56.26464835528982,1.0214604492807802,0.3751560514362441,6859.68836076546,39.256983041763306
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.0,10000.0,1.0,3600000,1.4849880113149368e-5,0.0008686390184959112,113.8986535954892,0.42680599163314936,0.5240378423662043,0.6939396525951325,-71.05545049142671,0.9694773114053289,0.3369697685691789,8224.830080629368,39.25702404975891
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.7,10000.0,0.01,3600000,2.7111126252827914e-6,0.00012655200987106134,410.8983850194304,0.47664083746008634,0.8699565139721758,0.7339233255678895,-62.2484336979231,1.0089813401533771,1.0302809626055505,1397.2336507547723,39.81515097618103
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.7,10000.0,0.01,3600000,2.585586690526743e-6,0.0004362396230670277,319.02945667202283,0.4543468408822139,0.5861996649343015,0.5771040744284329,-73.31099331179495,0.9925940286635914,0.5369076743298904,5337.174538951644,39.81520199775696
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.7,10000.0,0.2575,3600000,-1.0612030340202621e-5,0.003608807199040275,262.7349885046021,0.4412050461155132,0.49388143249246913,0.7074544431167307,-57.019553326685184,0.9500000070530902,0.23069933976253376,161715.1227575882,39.840795040130615
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.7,10000.0,0.2575,3600000,-8.708423860029484e-6,0.01136022279801907,96.37278836116161,0.4178280258979264,0.3044939133794387,0.7095728432999747,-72.0651935841602,1.0528343914433893,0.1495311700257748,1.4549681052088204e6,39.84091901779175
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.7,10000.0,0.505,3600000,1.2092361523013164e-5,0.00025666700152906466,198.6134521782478,0.45233167479890096,0.644805208943532,0.45498312741048347,-61.02549737154281,1.0092301506481445,0.41364201844735626,4482.505071333929,37.42348909378052
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.7,10000.0,0.505,3600000,1.438834819188019e-5,0.0009084697198750984,97.95549902285258,0.42657516531656486,0.4832005341200838,0.5977330085446363,-67.44422231360237,1.0973370844083021,0.3645676393087474,7816.886808349491,37.42353796958923
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.7,10000.0,0.7525,3600000,-4.507210187353686e-7,0.0002901039555089243,289.9059653302402,0.4849792462036442,0.5228615157751094,0.4183191487884639,-61.866183854562166,0.9765413682717671,0.8749804609226625,1089.2709700927153,40.37053990364075
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.7,10000.0,0.7525,3600000,-2.846639257445954e-6,0.0008512399224931281,245.06486853123937,0.45861013644485465,0.412698587028425,0.6595080025804256,-62.921361557512846,1.3857463051576249,0.5439642399336558,4033.4200518114867,40.370590925216675
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.7,10000.0,1.0,3600000,4.8499772837364825e-6,0.00018943223842179127,280.1654216938181,0.45381173372089945,0.537933996433101,0.4641852376236787,-64.56171159515095,1.053274346451192,0.9917770392650175,1220.7974798491346,36.34464192390442
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,2.7,10000.0,1.0,3600000,4.4352999123968335e-6,0.0005771983600463672,279.05343312204656,0.4255079412918092,0.47781925801555464,0.6835329447453741,-72.35188120601116,1.0485953280472808,0.6361394501548207,3908.8680374250134,36.34469413757324
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,3.4,10000.0,0.01,3600000,4.897151225301594e-6,0.000867539750769236,215.53031811760732,0.4644022636970489,0.5106419481760038,0.6317109511633525,-62.01560302379334,0.9925597561144291,0.5514904093269534,8819.371506608977,38.36092209815979
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,3.4,10000.0,0.01,3600000,4.8749332275051375e-6,0.003256044447021286,214.75004582222545,0.4468378559714858,0.43791788733789444,0.5646639478158975,-69.57774189760127,1.0011994947570342,0.3094928313510673,81749.31715845251,38.360974073410034
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,3.4,10000.0,0.2575,3600000,2.0723634581187868e-5,0.0003361565090351712,123.66771784034295,0.454581384226835,0.7535494734605317,0.529452837869372,-59.29662394912674,0.9500000013428052,0.6064358118297102,12924.800720532658,38.19175410270691
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,3.4,10000.0,0.2575,3600000,2.142436877413769e-5,0.0011486621662560616,169.13322501336475,0.4357587448866063,0.5953295401199379,0.7762263779419917,-67.56513259166583,1.033969799276657,0.3665640708962875,16112.596141293454,38.19180393218994
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,3.4,10000.0,0.505,3600000,4.755864997846381e-6,7.389335386215506e-5,413.86028909770687,0.4577953387639905,0.5965522005746657,0.31220392440904987,-67.41591238659372,1.0136587887089081,1.2506246780201271,1060.114059120362,36.071969985961914
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,3.4,10000.0,0.505,3600000,4.4695634860956235e-6,0.00027835961634168276,589.4799315101682,0.4277007614573453,0.524526816512078,0.24766921772649036,-53.25529075407304,1.0766466139269943,0.724776778750597,7179.071451967304,36.072017192840576
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,3.4,10000.0,0.7525,3600000,-4.838407434567647e-6,0.00040663930609196865,210.91777480917207,0.4504187955220332,0.7175404825898734,0.5238206261287108,-63.313863161395155,0.999807956128818,0.4369474020575187,2546.285447010384,39.8270161151886
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,3.4,10000.0,0.7525,3600000,-4.4659827107157296e-6,0.0017159199521375346,160.7899956235703,0.4273233028750775,0.5289523529712506,0.31779516052086043,-75.90064036741639,1.1039035144175948,0.3010216017750445,14949.36276476786,39.82706618309021
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,3.4,10000.0,1.0,3600000,1.3021673201766472e-5,0.0002158243557769701,153.560508140827,0.43958057090166375,0.7488264308038449,0.46364763956030486,-58.844929169485916,1.0567640943578418,0.9276574797551872,5567.833020402453,38.67106890678406
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,3.4,10000.0,1.0,3600000,1.3587875196716787e-5,0.0007990143515202871,102.26273761053184,0.40983531534239775,0.6121138772939835,0.488701323453204,-71.64564941501094,1.0451011213364676,0.41111885564624945,7552.394052488206,38.67111301422119
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.1,10000.0,0.01,3600000,3.275777534344431e-6,8.786971419763123e-5,462.88704999372635,0.47774248999663627,0.7392737632008718,0.5073303859903151,-73.19789808400493,1.0720644867362652,1.1828762172903662,1024.9392278236646,38.594279050827026
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.1,10000.0,0.01,3600000,4.233461625418166e-6,0.00023922583073490616,461.7799300739897,0.4545961767481105,0.607297528420141,0.6782779324157497,-72.21913202958171,1.0294337015686144,0.5717819766232578,7866.326789878801,38.59432911872864
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.1,10000.0,0.2575,3600000,0.00010916949490090162,0.005072879515234529,162.9270013353476,0.4431321052437053,0.42196008196646695,0.36836045678320306,-59.162239086406586,1.0055488995907158,0.4319166346519201,640683.4792961207,37.25138807296753
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.1,10000.0,0.2575,3600000,0.00011006229232112021,0.014224158550907761,70.15271020119016,0.4369210230712281,0.36976549651932206,0.4207393200671401,-69.11627256477882,1.0057070178151748,0.15878842334020196,2.697178406448362e6,37.25143909454346
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.1,10000.0,0.505,3600000,-1.0454056711101664e-5,0.00017636915663643487,225.80010910911207,0.472012030193336,0.7957296866675317,0.8110960253061571,-60.31340142287201,1.0184608523438663,1.5437750777029233,3519.8556444166056,37.605544090270996
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.1,10000.0,0.505,3600000,-1.1002674165042231e-5,0.0006868498229366886,392.4196169857399,0.435429175359321,0.565193832935596,0.638190098178053,-62.43723163407267,1.0123633001155428,0.6839514900674919,7423.6815636993215,37.60559391975403
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.1,10000.0,0.7525,3600000,0.00017103966033627134,0.0026822990108244515,54.386036069446604,0.42806240325566314,0.6615858169809998,0.5389125003847947,-61.678239040412926,0.9873541772234228,0.5627797957175057,858567.7587156707,37.63915205001831
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.1,10000.0,0.7525,3600000,0.00017156481164436134,0.010564472788248075,56.61459052437202,0.43050361780286583,0.442351507317925,0.3850407925334656,-69.92240276440657,0.9947179532319269,0.3986527555541832,2.0455464957824624e6,37.63929605484009
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.1,10000.0,1.0,3600000,-1.600280075649235e-5,0.00024871484345829575,135.57112152507852,0.476393164659304,0.9190393908707178,0.44355207473670505,-58.99043745053556,1.0100744152568568,1.1661980333516238,7647.278702711487,35.19987392425537
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.1,10000.0,1.0,3600000,-1.6620421028379956e-5,0.001016299622701127,177.42176023034614,0.4433143662780282,0.5942016357013513,0.7208532451728165,-65.99257233338886,0.9499999998362834,0.5140249631345449,12379.57445261101,35.19992208480835
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.8,10000.0,0.01,3600000,2.1572424180007244e-6,7.766622573118658e-5,608.4126056402406,0.479924634886541,0.5849463543162238,0.3234843444337252,-56.485845345754335,1.0357415110967743,1.7731897534140924,771.0113596176991,38.47337579727173
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.8,10000.0,0.01,3600000,2.326631004364793e-6,0.00013592068501904012,287.8910659873333,0.45719118915625234,0.5610530489762238,0.3131495513583832,-59.71725817717115,0.9499999995366878,0.6459334826780248,9320.793274689993,38.47342395782471
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.8,10000.0,0.2575,3600000,-2.7575490756555995e-5,0.003830836146856206,241.99766785269168,0.4777304750436873,0.5089538974496206,0.5916129515030453,-66.68693319062582,0.9794323960179023,-0.051410426215228754,197181.4560143887,38.48522114753723
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.8,10000.0,0.2575,3600000,-2.7313820769197095e-5,0.012677438218864221,207.93990570706143,0.4621775925956482,0.45622085925664463,0.5311425553197617,-74.03284198089065,0.9974696214882303,0.10961638052209773,1.8590947539442962e6,38.48527407646179
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.8,10000.0,0.505,3600000,-4.5623363663781624e-5,0.003226828127694767,130.92800324210253,0.46346033831061945,0.5823255431782871,0.7691329973457592,-62.402264153947634,0.958104726642047,-0.0676393286350298,177885.51532782728,41.84799790382385
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.8,10000.0,0.505,3600000,-4.604925183506075e-5,0.010474072197316376,180.12379087677417,0.44643490259389157,0.40703709717465825,0.46777922589416804,-66.43643850864198,0.9826211082579934,-0.04000767580975793,1.267182926039295e6,41.8480498790741
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.8,10000.0,0.7525,3600000,-0.00017348326992562826,0.0049191616032401905,129.787285311064,0.4513272744646775,0.7511716576207802,0.3412707602118319,-59.514659644349884,0.9970935882656276,0.18007925275214334,1.0680560586191213e6,40.62955403327942
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.8,10000.0,0.7525,3600000,-0.00017664751479938212,0.017257647441909378,193.95800850617988,0.42632676882529,0.45598988541566454,0.5073676848479877,-70.98566873514243,0.9902869596841188,0.19132260683576735,4.297648261459183e6,40.62960505485535
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.8,10000.0,1.0,3600000,1.190467627491504e-5,0.00015455358758990548,172.80298470345966,0.4493635112074231,0.9668997114833305,0.978552245767415,-57.74592804347329,1.046206721003846,0.6571696106426309,5520.0821753385435,37.36665892601013
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.5,4.8,10000.0,1.0,3600000,1.3540814622705024e-5,0.00041612893780114445,175.44981524868953,0.4288529645649949,0.7455214155618247,0.663065464777411,-67.26606883646338,0.9416398890724713,0.43814536721389535,10059.565653404146,37.366719007492065
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,2.0,10000.0,0.01,3600000,-4.960448993604702e-7,0.00026173689147536596,228.62532735835163,0.46552365249394284,0.42337329373457266,0.4696509596239528,-72.03940757070322,0.9977389254368968,0.6635070244458929,798.6565997259441,40.45186114311218
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,2.0,10000.0,0.01,3600000,9.657094720630548e-7,0.0008969046475085886,211.41746922702313,0.44546948110960205,0.3823997856552502,0.4321522864811984,-75.41776259837694,1.0029454010916536,0.25687871401238194,3341.677023397948,40.451911211013794
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,2.0,10000.0,0.2575,3600000,5.7117154304874795e-6,7.048465496933528e-5,250.37452987941109,0.45547446106895306,0.8813440371646738,0.5694793530060321,-56.03035667842709,0.9990415667388401,1.2888448116054674,2109.2234414528148,37.675665855407715
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,2.0,10000.0,0.2575,3600000,5.61485929619694e-6,0.0002841234348985015,368.72344738640885,0.43725053548807896,0.700478485623867,0.6103296397112313,-76.0264231688461,0.9527595672703624,0.6451476535255504,7467.508664965485,37.67571187019348
