Nt,Nv,Nh,Lambdal,Lambdah,LambdalMin,LambdalMax,LambdahMin,LambdahMax,Delta,Kappa,Nu,M0,Sigma,T,Mean,StandardDeviation,Kurtosis,Hurst,GPH,ADF,GARCH,Hill
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,1.575,10000.0,0.55,3600000,3.518946893128071e-5,0.006188149847395969,45.82058227274498,0.7416501702195188,0.44090584030280316,-52.26421606144364,1.004849377603135,0.7681917396359549
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,1.575,10000.0,0.775,3600000,-9.019462473815155e-5,0.006139154333464494,76.30444608221474,0.6341118984367075,0.4782129586558406,-54.377506448137694,0.9999739068734517,-0.13046855375305916
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,1.575,10000.0,1.0,3600000,-9.074799829202163e-5,0.006071379138761542,50.25173341458004,0.5997025059346103,0.3940693025676149,-52.869715867235904,1.0437737100217876,0.3672398327289794
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,2.05,10000.0,0.1,3600000,-1.0119657276491071e-5,0.007180434686106898,40.13597725254244,0.5756427701387655,0.33853721862696784,-54.38326150944445,1.0179885162161815,0.8592755500258209
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,2.05,10000.0,0.325,3600000,-4.4596451651787995e-5,0.0020415634638928084,243.40114089781943,0.6138363433431449,0.5677612468557064,-56.395655554069755,0.997309273928181,-0.054018165215538046
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,2.05,10000.0,0.55,3600000,-9.050853057626472e-5,0.0023084625200890767,188.58522814240368,0.8354708083237766,0.7185396875741914,-62.28681833688061,0.9708418949197655,-0.04218213259089999
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,2.05,10000.0,0.775,3600000,-0.00011885891117874474,0.0030735473083945827,210.24650408668023,0.8175709852890181,1.0706802288252395,-54.39688606892782,0.9500003483233355,-0.10263781103727201
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,2.05,10000.0,1.0,3600000,-0.00011996290088034183,0.0030173367166742675,188.80859289377938,0.8152117319503938,0.6392490666904025,-55.65314608129754,1.004228822063174,-0.12545270207776454
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,2.525,10000.0,0.1,3600000,-0.00010100206300141369,0.004558908447675045,251.34005339204626,0.6249821086303219,0.30674357034400235,-55.73485413081831,1.0920710420162048,-0.03817570368611386
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,2.525,10000.0,0.325,3600000,-0.00015817561047557112,0.005442291911848708,269.7795533340188,0.5815973402224027,0.45785795141365937,-54.107527950577484,1.0022415595955847,-0.13730461644568734
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,2.525,10000.0,0.55,3600000,-0.00015817561047557112,0.005442291911848708,269.7795533340188,0.5815973402224027,0.45785795141365937,-54.107527950577484,1.0022415595955847,-0.13730461644568734
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,2.525,10000.0,0.775,3600000,-0.00015817561047557112,0.005442291911848708,269.7795533340188,0.5815973402224027,0.45785795141365937,-54.107527950577484,1.0022415595955847,-0.13730461644568734
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,2.525,10000.0,1.0,3600000,-0.00016582643407448216,0.005454112643954354,267.56947575730527,0.5767455986133038,0.46061591117959466,-54.15788207096922,1.0581014072538362,-0.13444557926384978
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,3.0,10000.0,0.1,3600000,1.854075975703265e-5,0.006833528931136949,71.89330264716371,0.5955658254802286,0.313968487881189,-57.775115113149084,1.0470505444445843,0.01880997434255673
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,3.0,10000.0,0.325,3600000,-4.89231193315443e-5,0.0037045428341269154,169.3111537074074,0.45078448645617875,0.42090679903065314,-51.28782674652199,1.0568871230703514,-0.0710063584952839
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,3.0,10000.0,0.55,3600000,-0.0001415675825455981,0.0032976918431040047,227.8357712341082,0.6327398860295091,0.4167830391489765,-51.20700063122816,0.9395280870642913,0.005581351032912537
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,3.0,10000.0,0.775,3600000,-0.0001415675825455981,0.0032976918431040047,227.8357712341082,0.6327398860295091,0.4167830391489765,-51.20700063122816,0.9395280870642913,0.005581351032912537
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,3.0,10000.0,1.0,3600000,-0.0001415675825455981,0.0032976918431040047,227.8357712341082,0.6327398860295091,0.4167830391489765,-51.20700063122816,0.9395280870642913,0.005581351032912537
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,1.1,10000.0,0.1,3600000,0.00012526107861761268,0.00863447028857146,754.9041634622971,0.5879545152951539,0.48142652751157083,-55.917124756373056,0.946088227920459,0.06340373006315142
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,1.1,10000.0,0.325,3600000,0.0001465539912944354,0.008427976457250692,781.2689376674987,0.5711254105812471,0.4862459171478233,-56.056119014839226,1.011656624356081,0.19080793491557113
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,1.1,10000.0,0.55,3600000,0.0001465539912944354,0.008427976457250692,781.2689376674987,0.5711254105812471,0.4862459171478233,-56.056119014839226,1.011656624356081,0.19080793491557113
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,1.1,10000.0,0.775,3600000,0.0001465539912944354,0.008427976457250692,781.2689376674987,0.5711254105812471,0.4862459171478233,-56.056119014839226,1.011656624356081,0.19080793491557113
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,1.1,10000.0,1.0,3600000,0.0001465539912944354,0.008427976457250692,781.2689376674987,0.5711254105812471,0.4862459171478233,-56.056119014839226,1.011656624356081,0.19080793491557113
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,1.575,10000.0,0.1,3600000,4.176327595929939e-5,0.0033724112817944156,898.2596173256458,0.5945481567000981,0.4544323096503249,-57.279636240559405,0.9500000140689331,0.22884507303516222
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,1.575,10000.0,0.325,3600000,6.0950899550517385e-5,0.0033095052719345095,1350.2571947418544,0.5424047732378905,0.24331270467182473,-37.61865408968338,0.9376645057974827,0.28166086079501695
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,1.575,10000.0,0.55,3600000,6.0950899550517385e-5,0.0033095052719345095,1350.2571947418544,0.5424047732378905,0.24331270467182473,-37.61865408968338,0.9376645057974827,0.28166086079501695
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,1.575,10000.0,0.775,3600000,6.0950899550517385e-5,0.0033095052719345095,1350.2571947418544,0.5424047732378905,0.24331270467182473,-37.61865408968338,0.9376645057974827,0.28166086079501695
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,1.575,10000.0,1.0,3600000,6.0950899550517385e-5,0.0033095052719345095,1350.2571947418544,0.5424047732378905,0.24331270467182473,-37.61865408968338,0.9376645057974827,0.28166086079501695
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,2.05,10000.0,0.1,3600000,0.00013269223737981132,0.016702558086714076,753.2692212800329,0.5141969859480328,0.3137171653849665,-58.39282742044396,1.0427559614549,0.1254868093292533
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,2.05,10000.0,0.325,3600000,0.00011513111475153106,0.005228466169203626,1640.3204110144704,0.6386691088089143,0.4536354873085848,-59.1769634455254,0.9003264610156554,0.284693821738985
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,2.05,10000.0,0.55,3600000,0.00011513111475153106,0.005228466169203626,1640.3204110144704,0.6386691088089143,0.4536354873085848,-59.1769634455254,0.9003264610156554,0.284693821738985
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,2.05,10000.0,0.775,3600000,0.00011513111475153106,0.005228466169203626,1640.3204110144704,0.6386691088089143,0.4536354873085848,-59.1769634455254,0.9003264610156554,0.284693821738985
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,2.05,10000.0,1.0,3600000,0.00011513111475153106,0.005228466169203626,1640.3204110144704,0.6386691088089143,0.4536354873085848,-59.1769634455254,0.9003264610156554,0.284693821738985
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,2.525,10000.0,0.1,3600000,0.00012590721789164033,0.005801631928579361,1448.3876160301631,0.5350394731430183,0.24682916973595204,-37.773075657599406,1.113095754345416,0.2973507139986129
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,2.525,10000.0,0.325,3600000,0.00012603250510359528,0.005802955002624505,1447.7480936317093,0.5352011347410802,0.23706602714240296,-37.773462039571164,0.9494540076663126,0.29735482971191923
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,2.525,10000.0,0.55,3600000,0.00012603250510359528,0.005802955002624505,1447.7480936317093,0.5352011347410802,0.23706602714240296,-37.773462039571164,0.9494540076663126,0.29735482971191923
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,2.525,10000.0,0.775,3600000,0.00012603250510359528,0.005802955002624505,1447.7480936317093,0.5352011347410802,0.23706602714240296,-37.773462039571164,0.9494540076663126,0.29735482971191923
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,2.525,10000.0,1.0,3600000,0.00012603250510359528,0.005802955002624505,1447.7480936317093,0.5352011347410802,0.23706602714240296,-37.773462039571164,0.9494540076663126,0.29735482971191923
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,3.0,10000.0,0.1,3600000,0.00012430315525338698,0.005831175581318057,1441.4845393677451,0.5340962668178775,0.24613354103482485,-37.82432074828092,0.9675210411130817,0.2048151841558781
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,3.0,10000.0,0.325,3600000,0.00012435620015859613,0.005827760105245976,1440.7898831784853,0.5343336112683743,0.23666173794926393,-37.823406729633916,0.9192125337796258,0.20471178060185663
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,3.0,10000.0,0.55,3600000,0.00012435620015859613,0.005827760105245976,1440.7898831784853,0.5343336112683743,0.23666173794926393,-37.823406729633916,0.9192125337796258,0.20471178060185663
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,3.0,10000.0,0.775,3600000,0.00012435620015859613,0.005827760105245976,1440.7898831784853,0.5343336112683743,0.23666173794926393,-37.823406729633916,0.9192125337796258,0.20471178060185663
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,3.0,10000.0,1.0,3600000,0.00012435620015859613,0.005827760105245976,1440.7898831784853,0.5343336112683743,0.23666173794926393,-37.823406729633916,0.9192125337796258,0.20471178060185663
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,1.1,10000.0,0.1,3600000,-0.0003495218514128239,0.009702527671984599,214.04643853764145,0.6089641020369494,0.3401085947702685,-49.404194145351035,0.9646137380335253,-0.050929315982818274
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,1.1,10000.0,0.325,3600000,7.796240427773131e-5,0.008693807664440866,703.1128485238493,0.5799626708186109,0.30514817843405495,-53.40823521959946,0.9214206763021089,0.2670899629473983
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,1.1,10000.0,0.55,3600000,7.796240427773131e-5,0.008693807664440866,703.1128485238493,0.5799626708186109,0.30514817843405495,-53.40823521959946,0.9214206763021089,0.2670899629473983
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,1.1,10000.0,0.775,3600000,7.796240427773131e-5,0.008693807664440866,703.1128485238493,0.5799626708186109,0.30514817843405495,-53.40823521959946,0.9214206763021089,0.2670899629473983
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,1.1,10000.0,1.0,3600000,7.796240427773131e-5,0.008693807664440866,703.1128485238493,0.5799626708186109,0.30514817843405495,-53.40823521959946,0.9214206763021089,0.2670899629473983
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,1.575,10000.0,0.1,3600000,5.6545888671290644e-5,0.0018927509271676791,498.09700389164544,0.6437506037728412,0.675860199232966,-55.81579257695523,0.9500000032515855,0.10822279448753387
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,1.575,10000.0,0.325,3600000,4.9652054398283124e-5,0.0019599134080445536,456.7063290790874,0.5873766474185674,0.611228249985341,-51.97143275269478,0.9500000039137836,0.09806896759941165
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,1.575,10000.0,0.55,3600000,4.9652054398283124e-5,0.0019599134080445536,456.7063290790874,0.5873766474185674,0.611228249985341,-51.97143275269478,0.9500000039137836,0.09806896759941165
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,1.575,10000.0,0.775,3600000,4.9652054398283124e-5,0.0019599134080445536,456.7063290790874,0.5873766474185674,0.611228249985341,-51.97143275269478,0.9500000039137836,0.09806896759941165
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,1.575,10000.0,1.0,3600000,4.9652054398283124e-5,0.0019599134080445536,456.7063290790874,0.5873766474185674,0.611228249985341,-51.97143275269478,0.9500000039137836,0.09806896759941165
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.05,10000.0,0.1,3600000,2.9410915407782316e-5,0.0012571581743518485,957.4128307375724,0.5644550858291711,0.4811401904413068,-40.33943692100675,1.0277547163391958,0.16024870841364108
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.05,10000.0,0.325,3600000,4.9604895011412003e-5,0.00266348419135721,1042.2979265020272,0.5811287527781331,0.354577268202985,-40.03152696254409,0.937689811162371,0.23754422894446015
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.05,10000.0,0.55,3600000,4.9604895011412003e-5,0.00266348419135721,1042.2979265020272,0.5811287527781331,0.354577268202985,-40.03152696254409,0.937689811162371,0.23754422894446015
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.05,10000.0,0.775,3600000,4.9604895011412003e-5,0.00266348419135721,1042.2979265020272,0.5811287527781331,0.354577268202985,-40.03152696254409,0.937689811162371,0.23754422894446015
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.05,10000.0,1.0,3600000,4.9604895011412003e-5,0.00266348419135721,1042.2979265020272,0.5811287527781331,0.354577268202985,-40.03152696254409,0.937689811162371,0.23754422894446015
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.525,10000.0,0.1,3600000,2.999287904064648e-5,0.001245463243665806,999.1360126665442,0.5676564538649833,0.486663183039779,-40.000359489846474,0.9478899507257516,0.1474564999894214
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.525,10000.0,0.325,3600000,4.426079048221054e-5,0.0023256449944669515,1016.9676324952112,0.5757811432304933,0.3533662941585364,-39.88153970453633,0.9308973521553288,0.1705415409897778
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.525,10000.0,0.55,3600000,4.426079048221054e-5,0.0023256449944669515,1016.9676324952112,0.5757811432304933,0.3533662941585364,-39.88153970453633,0.9308973521553288,0.1705415409897778
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.525,10000.0,0.775,3600000,4.426079048221054e-5,0.0023256449944669515,1016.9676324952112,0.5757811432304933,0.3533662941585364,-39.88153970453633,0.9308973521553288,0.1705415409897778
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.525,10000.0,1.0,3600000,4.426079048221054e-5,0.0023256449944669515,1016.9676324952112,0.5757811432304933,0.3533662941585364,-39.88153970453633,0.9308973521553288,0.1705415409897778
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,3.0,10000.0,0.1,3600000,2.8954624032008902e-5,0.0012511294840103866,980.4955383376263,0.5658865837802278,0.4807064383705303,-40.142814018995985,1.0629298619535703,0.24042101031603316
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,3.0,10000.0,0.325,3600000,4.121510027538666e-5,0.0023339583913145313,1007.7341506715941,0.5726196642414043,0.3447136094070156,-39.9685626631643,1.008112218557722,0.18316004516845807
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,3.0,10000.0,0.55,3600000,4.121510027538666e-5,0.0023339583913145313,1007.7341506715941,0.5726196642414043,0.3447136094070156,-39.9685626631643,1.008112218557722,0.18316004516845807
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,3.0,10000.0,0.775,3600000,4.121510027538666e-5,0.0023339583913145313,1007.7341506715941,0.5726196642414043,0.3447136094070156,-39.9685626631643,1.008112218557722,0.18316004516845807
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,3.0,10000.0,1.0,3600000,4.121510027538666e-5,0.0023339583913145313,1007.7341506715941,0.5726196642414043,0.3447136094070156,-39.9685626631643,1.008112218557722,0.18316004516845807
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,1.1,10000.0,0.1,3600000,-1.1542721495771245e-5,0.006892944213932502,124.60811225634482,0.4833025193041251,0.3692088534411154,-58.051137520134304,1.1198616396969767,0.12976105112585887
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,1.1,10000.0,0.325,3600000,-5.398337942202475e-5,0.012351241473978786,147.34624842804132,0.3889702948064296,0.3788548000304486,-57.766677030625466,0.9424889387533583,0.22594254889851617
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,1.1,10000.0,0.55,3600000,-4.696064551050245e-5,0.007896243628512921,109.98506600314394,0.45260252886936225,0.5385278504218713,-57.38432587745887,1.0046359161439595,0.3431095153287429
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,1.1,10000.0,0.775,3600000,-6.631132627795186e-5,0.007047158193804127,137.98072890675317,0.5065014323538869,0.48580863605482305,-56.84481993469933,0.9484739707183963,0.1429554056925926
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,1.1,10000.0,1.0,3600000,-8.796272303527256e-5,0.0046817528510759215,267.3099472372087,0.5298925767965587,0.5070132394285958,-58.10352647804274,1.0407377418339017,0.010853695936619601
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,1.575,10000.0,0.1,3600000,-2.2025293707803663e-5,0.0034369786415517725,230.04784364352716,0.46203266736403664,0.540413591098763,-50.44408201524423,1.0343889053711832,-0.02549118647416589
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,1.575,10000.0,0.325,3600000,2.5625758834938407e-5,0.00119174695443489,476.67427761272796,0.6106925026179012,0.4591930019909115,-53.584050418462866,0.9866016439899233,0.025106174300699585
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,1.575,10000.0,0.55,3600000,2.5625758834938407e-5,0.00119174695443489,476.67427761272796,0.6106925026179012,0.4591930019909115,-53.584050418462866,0.9866016439899233,0.025106174300699585
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,1.575,10000.0,0.775,3600000,2.5625758834938407e-5,0.00119174695443489,476.67427761272796,0.6106925026179012,0.4591930019909115,-53.584050418462866,0.9866016439899233,0.025106174300699585
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,1.575,10000.0,1.0,3600000,2.5625758834938407e-5,0.00119174695443489,476.67427761272796,0.6106925026179012,0.4591930019909115,-53.584050418462866,0.9866016439899233,0.025106174300699585
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.05,10000.0,0.1,3600000,9.303863960225564e-5,0.01728781184111155,429.770635646487,0.5135728518091313,0.39864927431646546,-52.22902273948218,0.9469691060663322,0.5801759985269342
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.05,10000.0,0.325,3600000,-6.329822026734964e-5,0.0034291822951904548,249.32995888855336,0.4112039120142566,0.374358726037407,-56.94526977527465,1.0547836550089165,-0.07905999156574481
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.05,10000.0,0.55,3600000,-0.00025326856226118733,0.01065672673108148,335.52265117230803,0.5779698506314205,0.4124635468920323,-50.10837993146092,1.0530558125341243,0.09115102765481108
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.05,10000.0,0.775,3600000,-0.00025326856226118733,0.01065672673108148,335.52265117230803,0.5779698506314205,0.4124635468920323,-50.10837993146092,1.0530558125341243,0.09115102765481108
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.05,10000.0,1.0,3600000,-0.00025326856226118733,0.01065672673108148,335.52265117230803,0.5779698506314205,0.4124635468920323,-50.10837993146092,1.0530558125341243,0.09115102765481108
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.525,10000.0,0.1,3600000,-2.2015105615152188e-5,0.0036143442496243735,174.23969640747933,0.3818163565731575,0.5087008533024304,-55.97744420824737,1.0021222365873745,-0.07144719323426195
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.525,10000.0,0.325,3600000,-5.524804648501176e-5,0.002924146123928315,209.29065823717258,0.6141629853015484,0.7520346424456966,-55.11566672618061,1.0578890215722812,0.08406184086549567
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.525,10000.0,0.55,3600000,9.185306434935468e-5,0.010462387174152727,327.34562911696366,0.5249559151011711,0.7147219510794868,-60.13405860927516,0.9422255125434335,0.012872440253443009
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.525,10000.0,0.775,3600000,-0.00010409167263043173,0.0042138973147616485,264.97552499111805,0.5656111936417296,0.3130842803081413,-57.93499746437638,1.0484485448573213,-0.10005162775955119
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.525,10000.0,1.0,3600000,-8.96738792893539e-5,0.00543153442646302,123.98989596170115,0.5261005017607957,0.3444791260940696,-55.72251258834949,1.116482591546134,0.3717411479169664
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,3.0,10000.0,0.1,3600000,1.9961815769306338e-5,0.001240705476839348,350.4124093911362,0.466939404191951,0.4773218014705087,-49.39445654553183,0.9499999999951141,0.08002283508129196
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,3.0,10000.0,0.325,3600000,3.574939200778686e-5,0.00548259106957423,485.2201812135529,0.4939996693281741,0.5419455587637433,-54.511633168701486,0.9540337811082903,-0.050291315127611674
